apps/frappe/frappe/core/doctype/report/report.py +29,Only Administrator can save a standard report. Please rename and save.,Only Administrator can save a standard report. Please rename and save.
DocType: Workflow Document State,Only Allow Edit For,Only Allow Edit For
apps/frappe/frappe/core/page/data_import_tool/importer.py +51,Only allowed {0} rows in one import,Only allowed {0} rows in one import
apps/frappe/frappe/public/js/frappe/upload.js +131,"Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed","Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed"
apps/frappe/frappe/core/page/data_import_tool/exporter.py +65,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py +40,Only {0} emailed reports are allowed per user,Only {0} emailed reports are allowed per user
apps/frappe/frappe/templates/includes/login/login.js +153,Oops! Something went wrong,Oops! Something went wrong
apps/frappe/frappe/utils/bot.py +153,"Oops, you are not allowed to know that","Oops, you are not allowed to know that"
apps/frappe/frappe/templates/pages/integrations/payment-failed.html +10,Oops. Your payment has failed.,Oops. Your payment has failed.
DocType: Communication,Open,Open
apps/frappe/frappe/public/js/frappe/form/control.js +1229,Open Link,Open Link
apps/frappe/frappe/public/js/frappe/ui/editor.js +443,Open Link in a new Window,Open Link in a new Window
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js +7,Open Source Applications for the Web,Open Source Applications for the Web
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +111,Open a module or tool,Open a module or tool
apps/frappe/frappe/public/js/frappe/form/templates/form_links.html +13,Open {0},Open {0}
DocType: Communication,Opened,Opened
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 1,Option 1
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 2,Option 2
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 3,Option 3
DocType: Email Alert Recipient,Optional: Always send to these ids. Each email id on a new row,Optional: Always send to these ids. Each email id on a new row
DocType: Email Alert,Optional: The alert will be sent if this expression is true,Optional: The alert will be sent if this expression is true
DocType: DocField,Options,Options
apps/frappe/frappe/core/doctype/doctype/doctype.py +360,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType'
DocType: Custom Field,Options Help,Options Help
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Options for select. Each option on a new line.,Options for select. Each option on a new line.
apps/frappe/frappe/core/doctype/doctype/doctype.py +338,Options must be a valid DocType for field {0} in row {1},Options must be a valid DocType for field {0} in row {1}
apps/frappe/frappe/model/base_document.py +460,Options not set for link field {0},Options not set for link field {0}
apps/frappe/frappe/core/doctype/doctype/doctype.py +332,Options requried for Link or Table type field {0} in row {1},Options requried for Link or Table type field {0} in row {1}
apps/frappe/frappe/public/js/frappe/form/control.js +974,Or,Or
apps/frappe/frappe/www/login.html +32,Or login with,Or login with
DocType: About Us Settings,Org History,Org History
DocType: About Us Settings,Org History Heading,Org History Heading
DocType: LDAP Settings,Organizational Unit,Organizational Unit
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +218,Orientation,Orientation
DocType: Communication,Other,Other
DocType: DocType,Other Settings,Other Settings
DocType: Email Account,Outlook.com,Outlook.com
DocType: Integration Request,Output,Output
DocType: Standard Reply,Owner,Owner
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html +24,PDF,PDF
DocType: Print Settings,PDF Page Size,PDF Page Size
DocType: Print Settings,PDF Settings,PDF Settings
apps/frappe/frappe/utils/pdf.py +36,PDF generation failed because of broken image links,PDF generation failed because of broken image links
DocType: Page,Page,Page
DocType: Web Form Field,Page Break,Page Break
DocType: Page,Page HTML,Page HTML
DocType: Page,Page Name,Page Name
DocType: Page Role,Page Role,Page Role
apps/frappe/frappe/www/404.html +6,Page missing or moved,Page missing or moved
apps/frappe/frappe/public/js/frappe/views/container.js +61,Page not found,Page not found
DocType: Web Page,"Page to show on the website
","Page to show on the website
"
apps/frappe/frappe/templates/generators/web_form.html +234,Page {0},Page {0}
apps/frappe/frappe/templates/generators/web_form.html +304,Page {0} of {1},Page {0} of {1}
apps/frappe/frappe/config/core.py +22,Pages in Desk (place holders),Pages in Desk (place holders)
apps/frappe/frappe/public/js/frappe/ui/editor.html +24,Paragraph,Paragraph
DocType: Integration Service Parameter,Parameter,Parameter
apps/frappe/frappe/public/js/frappe/model/model.js +31,Parent,Parent
DocType: Error Snapshot,Parent Error Snapshot,Parent Error Snapshot
DocType: Top Bar Item,Parent Label,Parent Label
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +15,Parent Table,Parent Table
DocType: Event,Participants,Participants
DocType: DocField,Password,Password
apps/frappe/frappe/core/doctype/user/user.py +255,Password Reset,Password Reset
apps/frappe/frappe/core/doctype/user/user.py +259,Password Update,Password Update
apps/frappe/frappe/templates/emails/password_update.html +1,Password Update Notification,Password Update Notification
apps/frappe/frappe/www/update-password.html +68,Password Updated,Password Updated
apps/frappe/frappe/utils/password.py +93,Password cannot be more than 100 characters long,Password cannot be more than 100 characters long
DocType: LDAP Settings,Password for Base DN,Password for Base DN
apps/frappe/frappe/utils/password.py +19,Password not found,Password not found
apps/frappe/frappe/core/doctype/user/user.py +626,Password reset instructions have been sent to your email,Password reset instructions have been sent to your email
apps/frappe/frappe/core/doctype/file/file_list.js +143,Paste,Paste
DocType: Patch Log,Patch,Patch
DocType: Patch Log,Patch Log,Patch Log
DocType: PayPal Settings,PayPal Settings,PayPal Settings
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html +3,Payment Cancelled,Payment Cancelled
apps/frappe/frappe/templates/generators/web_form.html +294,Payment Complete,Payment Complete
apps/frappe/frappe/templates/pages/integrations/payment-failed.html +3,Payment Failed,Payment Failed
DocType: Web Form,Payment Gateway,Payment Gateway
apps/frappe/frappe/templates/pages/integrations/payment-success.html +3,Payment Success,Payment Success
DocType: Web Form,Payments,Payments
DocType: DocField,Percent,Percent
DocType: DocField,Perm Level,Perm Level
apps/frappe/frappe/public/js/legacy/form.js +766,Permanently Cancel {0}?,Permanently Cancel {0}?
apps/frappe/frappe/public/js/legacy/form.js +743,Permanently Submit {0}?,Permanently Submit {0}?
apps/frappe/frappe/public/js/frappe/model/model.js +463,Permanently delete {0}?,Permanently delete {0}?
DocType: Custom Field,Permission Level,Permission Level
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +22,Permission Levels,Permission Levels
DocType: DocType,Permission Rules,Permission Rules
apps/frappe/frappe/permissions.py +332,Permission already set,Permission already set
DocType: DocField,Permissions,Permissions
DocType: DocType,Permissions Settings,Permissions Settings
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +154,Permissions Updated,Permissions Updated
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +10,Permissions are automatically translated to Standard Reports and Searches.,Permissions are automatically translated to Standard Reports and Searches.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +5,"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.","Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +26,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +24,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document."
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +219,Permissions can be managed via Setup &gt; Role Permissions Manager,Permissions can be managed via Setup &gt; Role Permissions Manager
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +6,Permissions get applied on Users based on what Roles they are assigned.,Permissions get applied on Users based on what Roles they are assigned.
,Permitted Documents For User,Permitted Documents For User
DocType: Communication,Phone,Phone
DocType: Communication,Phone No.,Phone No.
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +516,Pick Columns,Pick Columns
DocType: Contact Us Settings,Pincode,Pincode
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +35,Please Duplicate this Website Theme to customize.,Please Duplicate this Website Theme to customize.
apps/frappe/frappe/email/doctype/email_group/email_group.py +102,Please Upgrade to add more than {0} subscribers,Please Upgrade to add more than {0} subscribers
apps/frappe/frappe/core/doctype/user/user.py +614,Please ask your administrator to verify your sign-up,Please ask your administrator to verify your sign-up
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +144,Please attach a file,Please attach a file
apps/frappe/frappe/public/js/frappe/form/control.js +1211,Please attach a file first.,Please attach a file first.
apps/frappe/frappe/public/js/frappe/upload.js +83,Please attach a file or set a URL,Please attach a file or set a URL
apps/frappe/frappe/core/doctype/user/user.py +612,Please check your email for verification,Please check your email for verification
apps/frappe/frappe/templates/emails/password_reset.html +4,Please click on the following link to set your new password,Please click on the following link to set your new password
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +148,Please close this window,Please close this window
apps/frappe/frappe/core/page/data_import_tool/importer.py +44,Please do not change the rows above {0},Please do not change the rows above {0}
apps/frappe/frappe/core/page/data_import_tool/exporter.py +61,Please do not change the template headings.,Please do not change the template headings.
apps/frappe/frappe/print/doctype/print_format/print_format.js +15,Please duplicate this to make changes,Please duplicate this to make changes
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +30,Please enable pop-ups,Please enable pop-ups
apps/frappe/frappe/utils/oauth.py +232,Please ensure that your profile has an email address,Please ensure that your profile has an email address
apps/frappe/frappe/templates/includes/contact.js +11,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Please enter both your email and message so that we \
				can get back to you. Thanks!"
apps/frappe/frappe/www/update-password.html +100,Please enter the password,Please enter the password
apps/frappe/frappe/integration_broker/doctype/integration_service/integration_service.js +95,Please enter values for App Access Key and App Secret Key,Please enter values for App Access Key and App Secret Key
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +53,Please install dropbox python module,Please install dropbox python module
apps/frappe/frappe/core/page/data_import_tool/importer.py +76,Please make sure that there are no empty columns in the file.,Please make sure that there are no empty columns in the file.
apps/frappe/frappe/model/document.py +525,Please refresh to get the latest document.,Please refresh to get the latest document.
apps/frappe/frappe/public/js/legacy/form.js +137,Please save before attaching.,Please save before attaching.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +81,Please save the Newsletter before sending,Please save the Newsletter before sending
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +84,Please save the document before assignment,Please save the document before assignment
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +112,Please save the document before removing assignment,Please save the document before removing assignment
apps/frappe/frappe/public/js/frappe/form/control.js +965,Please save the document before uploading.,Please save the document before uploading.
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +148,Please save the report first,Please save the report first
apps/frappe/frappe/print/doctype/print_format/print_format.js +25,Please select DocType first,Please select DocType first
apps/frappe/frappe/website/doctype/web_form/web_form.py +60,Please select a Amount Field.,Please select a Amount Field.
apps/frappe/frappe/utils/file_manager.py +31,Please select a file or url,Please select a file or url
apps/frappe/frappe/model/rename_doc.py +339,Please select a valid csv file with data,Please select a valid csv file with data
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +93,Please select another payment method. {0} does not support transactions in currency '{1}',Please select another payment method. {0} does not support transactions in currency '{1}'
apps/frappe/frappe/model/db_query.py +484,Please select atleast 1 column from {0} to sort,Please select atleast 1 column from {0} to sort
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +60,Please set Dropbox access keys in your site config,Please set Dropbox access keys in your site config
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +379,Please set filters,Please set filters
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py +73,Please set filters value in Report Filter table.,Please set filters value in Report Filter table.
apps/frappe/frappe/public/js/frappe/form/control.js +1567,Please set {0} first,Please set {0} first
apps/frappe/frappe/email/smtp.py +57,Please setup default Email Account from Setup > Email > Email Account,Please setup default Email Account from Setup > Email > Email Account
apps/frappe/frappe/templates/generators/web_form.html +54,Please sign-up or login to begin,Please sign-up or login to begin
apps/frappe/frappe/public/js/frappe/model/model.js +530,Please specify,Please specify
apps/frappe/frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.py +36,Please specify doctype,Please specify doctype
apps/frappe/frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.py +33,Please specify user,Please specify user
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +24,Please specify which date field must be checked,Please specify which date field must be checked
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +27,Please specify which value field must be checked,Please specify which value field must be checked
apps/frappe/frappe/public/js/frappe/request.js +93,Please try again,Please try again
apps/frappe/frappe/core/page/user_permissions/user_permissions.py +105,Please upload using the same template as download.,Please upload using the same template as download.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +131,Please verify your email id,Please verify your email id
DocType: DocType,Plugin,Plugin
DocType: Footer Item,Policy,Policy
DocType: Email Account,Port,Port
apps/frappe/frappe/desk/page/applications/applications.js +49,Portal,Portal
DocType: Portal Settings,Portal Menu,Portal Menu
DocType: Portal Menu Item,Portal Menu Item,Portal Menu Item
DocType: Portal Settings,Portal Settings,Portal Settings
apps/frappe/frappe/desk/page/chat/chat_main.html +14,Post,Post
DocType: Blogger,Posts,Posts
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +108,Posts by {0},Posts by {0}
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +104,Posts filed under {0},Posts filed under {0}
DocType: DocField,Precision,Precision
apps/frappe/frappe/core/doctype/doctype/doctype.py +370,Precision should be between 1 and 6,Precision should be between 1 and 6
apps/frappe/frappe/utils/password_strength.py +172,Predictable substitutions like '@' instead of 'a' don't help very much.,Predictable substitutions like '@' instead of 'a' don't help very much.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +274,Press Esc to close,Press Esc to close
DocType: File,Preview,Preview
DocType: File,Preview HTML,Preview HTML
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +16,Previous,Previous
DocType: Workflow State,Primary,Primary
DocType: DocPerm,Print,Print
DocType: Print Format,Print Format,Print Format
DocType: Print Format,Print Format Builder,Print Format Builder
DocType: Print Format,Print Format Help,Print Format Help
DocType: Print Format,Print Format Type,Print Format Type
apps/frappe/frappe/www/print.py +205,Print Format {0} is disabled,Print Format {0} is disabled
DocType: DocField,Print Hide,Print Hide
DocType: DocField,Print Hide If No Value,Print Hide If No Value
DocType: Print Settings,Print Settings,Print Settings
DocType: Print Settings,Print Style,Print Style
DocType: Print Settings,Print Style Preview,Print Style Preview
DocType: DocField,Print Width,Print Width
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table","Print Width of the field, if the field is a column in a table"
DocType: Print Settings,Print with letterhead,Print with letterhead
apps/frappe/frappe/config/setup.py +155,Printing,Printing
DocType: ToDo,Priority,Priority
DocType: Event,Private,Private
apps/frappe/frappe/config/desk.py +48,Private and public Notes.,Private and public Notes.
apps/frappe/frappe/public/js/frappe/upload.js +112,Private or Public?,Private or Public?
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference
apps/frappe/frappe/www/profile.html +3,Profile,Profile
apps/frappe/frappe/public/js/frappe/socketio_client.js +42,Progress,Progress
DocType: Property Setter,Property,Property
DocType: Property Setter,Property Setter,Property Setter
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,Property Setter overrides a standard DocType or Field property
DocType: Property Setter,Property Type,Property Type
DocType: Event,Public,Public
DocType: Blog Category,Published,Published
DocType: Blog Post,Published On,Published On
apps/frappe/frappe/desk/page/applications/application_row.html +24,Publisher,Publisher
DocType: Currency,Purchase User,Purchase User
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/public/js/frappe/list/doclistview.js +509,Quarter Day,Quarter Day
DocType: Report,Query,Query
DocType: Contact Us Settings,Query Options,Query Options
DocType: Report,Query Report,Query Report
apps/frappe/frappe/desk/query_report.py +85,Query must be a SELECT,Query must be a SELECT
DocType: Integration Request,Queued,Queued
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +166,Queued for backup. It may take a few minutes to an hour.,Queued for backup. It may take a few minutes to an hour.
DocType: DocType,Quick Entry,Quick Entry
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +3,Quick Help for Setting Permissions,Quick Help for Setting Permissions
DocType: Razorpay Settings,Razorpay Settings,Razorpay Settings
apps/frappe/frappe/desk/doctype/todo/todo.js +30,Re-open,Re-open
apps/frappe/frappe/email/doctype/email_account/email_account.py +415,Re: ,
apps/frappe/frappe/public/js/frappe/views/communication.js +123,Re: {0},Re: {0}
DocType: DocPerm,Read,Read
DocType: DocField,Read Only,Read Only
DocType: Communication,Received,Received
apps/frappe/frappe/utils/password_strength.py +110,Recent years are easy to guess.,Recent years are easy to guess.
DocType: Email Queue,Recipient,Recipient
DocType: Communication,Recipient Unsubscribed,Recipient Unsubscribed
DocType: Email Alert,Recipients,Recipients
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +46,"Recommended bulk editing records via import, or understanding the import format.","Recommended bulk editing records via import, or understanding the import format."
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +37,Recommended for inserting new records.,Recommended for inserting new records.
apps/frappe/frappe/model/document.py +511,Record does not exist,Record does not exist
DocType: PayPal Settings,Redirect To,Redirect To
DocType: OAuth Authorization Code,Redirect URI Bound To Auth Code,Redirect URI Bound To Auth Code
DocType: OAuth Client,Redirect URIs,Redirect URIs
DocType: User,Redirect URL,Redirect URL
apps/frappe/frappe/sessions.py +123,Redis cache server not running. Please contact Administrator / Tech support,Redis cache server not running. Please contact Administrator / Tech support
apps/frappe/frappe/public/js/frappe/ui/editor.html +64,Reduce indent (Shift+Tab),Reduce indent (Shift+Tab)
DocType: Report,Ref DocType,Ref DocType
DocType: Event,Ref Name,Ref Name
DocType: Event,Ref Type,Ref Type
DocType: Communication,Reference,Reference
DocType: Email Alert,Reference Date,Reference Date
DocType: Email Queue,Reference DocName,Reference DocName
DocType: Communication,Reference DocType,Reference DocType
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +13,Reference DocType and Reference Name are required,Reference DocType and Reference Name are required
DocType: Integration Request,Reference Docname,Reference Docname
DocType: Integration Request,Reference Doctype,Reference Doctype
DocType: Communication,Reference Name,Reference Name
DocType: Communication,Reference Owner,Reference Owner
DocType: ToDo,Reference Type,Reference Type
apps/frappe/frappe/templates/emails/auto_reply.html +3,Reference: {0} {1},Reference: {0} {1}
apps/frappe/frappe/desk/page/activity/activity.js +43,Refresh,Refresh
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +71,Refresh Form,Refresh Form
DocType: OAuth Bearer Token,Refresh Token,Refresh Token
apps/frappe/frappe/core/doctype/user/user.js +42,Refreshing...,Refreshing...
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +437,Region,Region
apps/frappe/frappe/desk/page/applications/applications.js +50,Regional Extensions,Regional Extensions
apps/frappe/frappe/config/setup.py +221,Register OAuth Client App,Register OAuth Client App
apps/frappe/frappe/core/doctype/user/user.py +585,Registered but disabled.,Registered but disabled.
DocType: Communication,Rejected,Rejected
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js +9,Relapsed,Relapsed
DocType: Error Snapshot,Relapses,Relapses
apps/frappe/frappe/public/js/frappe/form/toolbar.js +149,Reload,Reload
apps/frappe/frappe/core/page/usage_info/usage_info.html +22,Remaining,Remaining
DocType: DocField,Remember Last Selected Value,Remember Last Selected Value
DocType: Integration Request,Remote,Remote
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +24,Remove,Remove
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +630,Remove Filter,Remove Filter
apps/frappe/frappe/public/js/frappe/ui/editor.html +50,Remove Link,Remove Link
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +411,Remove Section,Remove Section
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +76,Remove all customizations?,Remove all customizations?
apps/frappe/frappe/utils/file_manager.py +268,Removed {0},Removed {0}
apps/frappe/frappe/public/js/frappe/form/toolbar.js +144,Rename,Rename
apps/frappe/frappe/config/setup.py +109,Rename many items by uploading a .csv file.,Rename many items by uploading a .csv file.
apps/frappe/frappe/public/js/frappe/model/model.js +483,Rename {0},Rename {0}
apps/frappe/frappe/core/page/usage_info/usage_info.js +20,Renew / Upgrade,Renew / Upgrade
apps/frappe/frappe/core/page/usage_info/usage_info.html +4,Renew before: {0},Renew before: {0}
apps/frappe/frappe/core/doctype/communication/communication.js +24,Reopen,Reopen
DocType: Print Settings,Repeat Header and Footer in PDF,Repeat Header and Footer in PDF
DocType: Event,Repeat On,Repeat On
DocType: Event,Repeat Till,Repeat Till
DocType: Event,Repeat this Event,Repeat this Event
apps/frappe/frappe/utils/password_strength.py +88,"Repeats like ""aaa"" are easy to guess","Repeats like ""aaa"" are easy to guess"
apps/frappe/frappe/utils/password_strength.py +95,"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""","Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc"""
DocType: Communication,Replied,Replied
apps/frappe/frappe/public/js/frappe/form/footer/timeline_item.html +67,Reply,Reply
DocType: DocPerm,Report,Report
DocType: Report,Report Builder,Report Builder
apps/frappe/frappe/core/doctype/report/report.js +5,Report Builder reports are managed directly by the report builder. Nothing to do.,Report Builder reports are managed directly by the report builder. Nothing to do.
DocType: Auto Email Report,Report Filters,Report Filters
DocType: DocField,Report Hide,Report Hide
DocType: Report,Report Manager,Report Manager
DocType: Report,Report Name,Report Name
DocType: Report,Report Type,Report Type
apps/frappe/frappe/core/doctype/doctype/doctype.py +597,Report cannot be set for Single types,Report cannot be set for Single types
apps/frappe/frappe/config/setup.py +61,Report of all document shares,Report of all document shares
apps/frappe/frappe/public/js/frappe/request.js +304,Report this issue,Report this issue
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +666,Report was not saved (there were errors),Report was not saved (there were errors)
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +301,Report {0},Report {0}
apps/frappe/frappe/desk/query_report.py +26,Report {0} is disabled,Report {0} is disabled
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html +9,Reports,Reports
DocType: User,Represents a User in the system.,Represents a User in the system.
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Represents the states allowed in one document and role assigned to change the state.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +230,Reqd,Reqd
apps/frappe/frappe/public/js/frappe/request.js +123,Request Timed Out,Request Timed Out
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js +9,Reset,Reset
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +170,Reset Filters,Reset Filters
apps/frappe/frappe/www/me.html +19,Reset Password,Reset Password
DocType: User,Reset Password Key,Reset Password Key
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +95,Reset Permissions for {0}?,Reset Permissions for {0}?
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +75,Reset to defaults,Reset to defaults
DocType: OAuth Client,Resource Owner Password Credentials,Resource Owner Password Credentials
DocType: Standard Reply,Response,Response
DocType: OAuth Client,Response Type,Response Type
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +494,Restore Original Permissions,Restore Original Permissions
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js +10,Restore to default settings?,Restore to default settings?
DocType: User,Restrict IP,Restrict IP
DocType: User,Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111)
DocType: Desktop Icon,Reverse Icon Color,Reverse Icon Color
apps/frappe/frappe/model/db_schema.py +140,Reverting length to {0} for '{1}' in '{2}'; Setting the length as {3} will cause truncation of data.,Reverting length to {0} for '{1}' in '{2}'; Setting the length as {3} will cause truncation of data.
DocType: OAuth Bearer Token,Revoked,Revoked
apps/frappe/frappe/public/js/frappe/form/control.js +1673,Rich Text,Rich Text
DocType: Top Bar Item,Right,Right
DocType: Website Settings,Robots.txt,Robots.txt
DocType: DocPerm,Role,Role
DocType: Role,Role Name,Role Name
apps/frappe/frappe/core/doctype/user/user.js +326,Role Permissions,Role Permissions
,Role Permissions Manager,Role Permissions Manager
DocType: DocPerm,Role and Level,Role and Level
DocType: Page,Roles,Roles
DocType: User,Roles Assigned,Roles Assigned
DocType: User,Roles HTML,Roles HTML
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +7,Roles can be set for users from their User page.,Roles can be set for users from their User page.
apps/frappe/frappe/utils/nestedset.py +194,Root {0} cannot be deleted,Root {0} cannot be deleted
DocType: Blog Category,Route,Route
apps/frappe/frappe/permissions.py +269,Row,Row
apps/frappe/frappe/model/base_document.py +529,Row #{0}:,Row #{0}:
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +175,Row {0}: Not allowed to enable Allow on Submit for standard fields,Row {0}: Not allowed to enable Allow on Submit for standard fields
DocType: Workflow,Rules defining transition of state in the workflow.,Rules defining transition of state in the workflow.
DocType: Workflow,"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Rules for how states are transitions, like next state and which role is allowed to change state etc."
DocType: System Settings,Run scheduled jobs only if checked,Run scheduled jobs only if checked
DocType: Communication,SMS,SMS
DocType: Email Account,SMTP Server,SMTP Server
DocType: Email Account,SMTP Settings for outgoing emails,SMTP Settings for outgoing emails
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""","SQL Conditions. Example: status=""Open"""
DocType: Currency,Sales User,Sales User
apps/frappe/frappe/core/doctype/file/file.py +151,Same file has already been attached to the record,Same file has already been attached to the record
DocType: Custom Script,Sample,Sample
DocType: Event,Saturday,Saturday
DocType: Email Alert,Save,Save
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +641,Save As,Save As
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +778,Saved,Saved
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +476,Saved!,Saved!
apps/frappe/frappe/public/js/frappe/form/save.js +11,Saving,Saving
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +38,Scheduled to send,Scheduled to send
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +30,Scheduled to send to {0},Scheduled to send to {0}
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +48,Scheduled to send to {0} recipients,Scheduled to send to {0} recipients
DocType: System Settings,Scheduler Last Event,Scheduler Last Event
DocType: OAuth Authorization Code,Scopes,Scopes
DocType: Custom Script,Script,Script
DocType: Report,Script Report,Script Report
DocType: Custom Script,Script Type,Script Type
apps/frappe/frappe/config/core.py +27,Script or Query reports,Script or Query reports
DocType: Website Script,Script to attach to all web pages.,Script to attach to all web pages.
apps/frappe/frappe/desk/page/applications/applications.js +59,Search,Search
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +1,Search Application,Search Application
DocType: DocType,Search Fields,Search Fields
apps/frappe/frappe/desk/page/applications/applications.js +61,Search Results,Search Results
