apps/frappe/frappe/core/page/data_import_tool/exporter.py +64,"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","አዲስ ሪኮርድ እየሰቀሉ ከሆነ በአሁኑ ጊዜ ከሆነ, &quot;ተከታታይ መሰየምን&quot;, የግዴታ ይሆናል."
DocType: User,Simultaneous Sessions,በአንድ ላይ ክፍለ ጊዜዎች
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +32,"To give acess to a role for only specific records, check the Apply User Permissions. User Permissions are used to limit users with such role to specific records.",የተጠቃሚ ፍቃዶች ተግብር ላይ ምልክት ብቻ የተወሰኑ መዝገቦች ሚና ያሳጣቸዋል ለመስጠት. የተጠቃሚ ፍቃዶች የተወሰነ መዝገብ እንዲህ ያለ ሚና ጋር ተጠቃሚዎች ለመገደብ ጥቅም ላይ ይውላሉ.
apps/frappe/frappe/core/page/usage_info/usage_info.html +67,Space usage,ክፍተት አጠቃቀም
DocType: Auto Email Report,No of Rows (Max 500),ረድፎች አይ (ከፍተኛው 500)
apps/frappe/frappe/desk/query_report.py +22,You don't have permission to get a report on: {0},በእናንተ ላይ አንድ ሪፖርት ለማግኘት ፈቃድ የለህም: {0}
DocType: Communication,Visit,ጉብኝት
apps/frappe/frappe/__init__.py +864,App {0} is not installed,የመተግበሪያ {0} አልተጫነም
apps/frappe/frappe/public/js/frappe/change_log.html +7,updated to {0},ወደ ዘምኗል {0}
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +133,Importing,በማስገባት ላይ
DocType: Email Queue,Send After,በኋላ ላክ
apps/frappe/frappe/config/setup.py +204,Application Installer,የመተግበሪያ ጫኝ
apps/frappe/frappe/model/document.py +873,one of,አንዱ
apps/frappe/frappe/templates/includes/comments/comments.html +7,No comments yet. Start a new discussion.,ገና ምንም አስተያየቶች የሉም. አዲስ ውይይት ይጀምሩ.
DocType: DocField,DocField,DocField
apps/frappe/frappe/desk/page/backups/backups.html +13,Size,ልክ
apps/frappe/frappe/model/base_document.py +529,Row #{0}:,የረድፍ # {0}:
apps/frappe/frappe/integration_broker/doctype/integration_service/integration_service.py +92,Module {service} not found,አልተገኘም ሞዱል {አገልግሎት}
apps/frappe/frappe/public/js/frappe/model/indicator.js +19,Not Saved,የተቀመጠ አይደለም
DocType: User,Email Settings,የኢሜይል ቅንብሮች
apps/frappe/frappe/templates/generators/web_form.html +292,Payment Complete,ክፍያ ተጠናቅቋል
DocType: Web Form,Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,ይህን ቅጽ አንድ ድረ-ገጽ ካለው ጽሑፍ ድረ ገጽ አገናኝ ለ እንዲታዩ. አገናኝ መንገድ በራስ-ሰር page_name` እና `parent_website_route`` ላይ ተመስርተው የመነጩ ይሆናል
DocType: Web Form Field,Web Form Field,የድር ቅጽ መስክ
DocType: Workflow State,volume-down,ድምጽ-ታች
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +274,{0} Calendar,{0} መቁጠሪያ
DocType: Report,Add Total Row,ጠቅላላ ረድፍ አክል
DocType: System Settings,mm/dd/yyyy,ወር / ቀን / ዓመት
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +84,Select a Brand Image first.,በመጀመሪያ አንድ ብራንድ ምስል ይምረጡ.
DocType: DocField,Float,ተንሳፈፈ
DocType: Communication,Communication Type,ኮሙኒኬሽን አይነት
apps/frappe/frappe/email/receive.py +57,Invalid Mail Server. Please rectify and try again.,ልክ ያልሆነ ደብዳቤ አገልጋይ. ለማስተካከል እና እንደገና ይሞክሩ.
DocType: Email Account,Enable Incoming,ገቢ አንቃ
DocType: Custom Field,Label Help,መለያ እገዛ
apps/frappe/frappe/core/doctype/user/user.py +720,Administrator accessed {0} on {1} via IP Address {2}.,አስተዳዳሪ ማግኘት {0} ላይ {1} የአይ ፒ አድራሻ በኩል {2}.
DocType: System Settings,Float Precision,ተንሳፈፈ ፕሪስሽን
DocType: Currency,A symbol for this currency. For e.g. $,ለዚህ ምንዛሬ ያመለክታል. ለምሳሌ $ ለ
apps/frappe/frappe/core/doctype/file/file_list.js +63,New Folder,አዲስ ማህደር
apps/frappe/frappe/core/doctype/user/user.js +326,Role Permissions,ሚና ፍቃዶች
DocType: Workflow State,headphones,ማዳመጫዎች
apps/frappe/frappe/core/doctype/role/role.py +24,Standard roles cannot be disabled,መደበኛ ሚና ተሰናክሏል አይችልም
DocType: Razorpay Settings,API Secret,የኤ ፒ አይ ሚስጥር
DocType: Website Settings,&lt;head&gt; HTML,&lt;ራስ&gt; የኤች ቲ ኤም ኤል
apps/frappe/frappe/model/document.py +892,Incorrect value: {0} must be {1} {2},ትክክል ያልሆነ እሴት: {0} መሆን አለበት {1} {2}
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +28,My Settings,የእኔ ቅንብሮች
apps/frappe/frappe/model/base_document.py +464,{0} must be set first,{0} አስቀድሞ መዘጋጀት አለበት
apps/frappe/frappe/core/doctype/user/user.py +337,User {0} cannot be renamed,{0} ተጠቃሚ ተሰይሟል አይችልም
DocType: Communication,Sent or Received,የተላከ ወይም ተቀብሏል
DocType: Workflow State,volume-up,ድምጽ-ምትኬ
DocType: Top Bar Item,For top bar,ከላይ አሞሌ ለ
DocType: Website Settings,FavIcon,favicon
DocType: Report,Report Name,ሪፖርት ስም
DocType: Auto Email Report,XLS,"XLS,"
DocType: Async Task,Runtime,የሚፈጀውን ጊዜ
apps/frappe/frappe/desk/moduleview.py +63,Module Not Found,ሞዱል አልተገኘም
apps/frappe/frappe/core/doctype/role/role.py +12,Standard roles cannot be renamed,መደበኛ ሚና ተሰይሟል አይችልም
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py +112,Seems ldap is not installed on system,ይመስላል ldap ስርዓት ላይ አልተጫነም
DocType: Workflow State,file,ፋይል
DocType: DocField,Datetime,DATETIME
DocType: Workflow State,signal,ምልክት
apps/frappe/frappe/desk/query_report.py +75,Must have report permission to access this report.,ይህንን ሪፖርት ለመድረስ ሪፖርት ፍቃድ ሊኖርዎት ይገባል.
DocType: Communication,Marked As Spam,እንደ አይፈለጌ መልዕክት ምልክት ተደርጎበታል
apps/frappe/frappe/public/js/frappe/form/save.js +78,Name is required,ስም ያስፈልጋል
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +80,No comments yet,እስካሁን ምንም አስተያየቶች የሉም
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +108,Select a DocType to make a new format,አዲስ ቅርጸት ለማድረግ አንድ DocType ይምረጡ
apps/frappe/frappe/templates/includes/comments/comments.html +38,Your Email Id,የእርስዎ ኢሜይል መታወቂያ
apps/frappe/frappe/email/receive.py +61,Cannot connect: {0},ማገናኘት አይቻልም: {0}
DocType: Web Form,Web Form Fields,የድር ቅጽ መስኮች
DocType: Workflow State,trash,መጣያ
apps/frappe/frappe/public/js/frappe/model/model.js +17,ID,መታወቂያ
apps/frappe/frappe/public/js/frappe/form/save.js +13,Updating,በማዘመን ላይ
DocType: DocType,Default Print Format,ነባሪ ማተም ቅርጸት
apps/frappe/frappe/public/js/frappe/ui/listing.js +52,Nothing to show,ምንም የሚታይ የለም
DocType: Error Snapshot,Timestamp,ማህተም
DocType: Web Form,Allow Print,አትም ፍቀድ
apps/frappe/frappe/templates/emails/auto_reply.html +1,Thank you for your email,የእርስዎ ኢሜይል እናመሰግናለን
apps/frappe/frappe/model/document.py +562,Cannot edit cancelled document,ተሰርዟል ሰነድ አርትዕ ማድረግ አልተቻለም
apps/frappe/frappe/public/js/frappe/ui/tree.js +122,Collapse,ተደመሰሰ
DocType: Workflow State,th,ኛ
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js +9,Show Relapses,አሳይ መነጋገሬ
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +105,Make a new record,አዲስ መዝገብ ይስሩ
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py +93,Please select another payment method. {0} does not support transactions in currency '{1}',ሌላ የክፍያ ስልት ይምረጡ. {0} ምንዛሬ ግብይቶችን አይደግፍም «{1}»
apps/frappe/frappe/core/doctype/user/user.py +626,Password reset instructions have been sent to your email,የይለፍ ቃል ዳግም መመሪያዎች የእርስዎ ኢሜይል ተልከዋል
DocType: DocField,Collapsible Depends On,ሊሰበሰቡ ላይ ይመረኮዛል
DocType: Website Theme,Link to Bootstrap CSS,የሲ ኤስ ኤስ የማስነሻ ወደ አገናኝ
DocType: Workflow State,Edit,አርትዕ
apps/frappe/frappe/public/js/frappe/request.js +89,You do not have enough permissions to access this resource. Please contact your manager to get access.,ይህን ሀብት ለመድረስ በቂ ፍቃዶች የለዎትም. መዳረሻ ለማግኘት የእርስዎን አስተዳዳሪ ያነጋግሩ.
DocType: Website Settings,Hide Footer Signup,ግርጌ ምዝገባ ደብቅ
apps/frappe/frappe/www/login.html +32,Or login with,ወይስ ጋር መግባት
DocType: Blogger,Short Name,አጭር ስም
apps/frappe/frappe/public/js/frappe/ui/editor.html +55,Align Left (Ctrl/Cmd+L),ግራ (Ctrl / Cmd + L) አሰልፍ
apps/frappe/frappe/core/page/data_import_tool/exporter.py +70,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","ከማዘመን ከሆነ, &quot;ተካ&quot; የሚለውን ይምረጡ እባክዎ ሌላ ነባር ረድፎች አይሰረዙም."
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +405,Section Heading,ክፍል ርዕስ
DocType: User,Modules HTML,ሞዱሎች ኤችቲኤምኤል
DocType: Web Page,Show Title,አርዕስት አሳይ
DocType: Workflow Document State,Doc Status,doc ሁኔታ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +71,Refresh Form,አድስ ቅጽ
DocType: Custom Field,Options Help,አማራጭ እገዛ
apps/frappe/frappe/core/page/modules_setup/modules_setup.html +7,For Everyone,ለሁሉም
DocType: About Us Settings,Introduce your company to the website visitor.,ድር ጎብኚ የእርስዎን ኩባንያ ማስተዋወቅ.
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +460,Align Value,እሴት አሰልፍ
apps/frappe/frappe/core/doctype/doctype/doctype.py +553,"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: ተመሳሳይ ሚና, Level እና ጋር ብቻ ይፈቀዳል አንድ አገዛዝ {1}"
DocType: Communication,Delivery Status,የመላኪያ ሁኔታ
apps/frappe/frappe/model/base_document.py +307,Duplicate name {0} {1},አባዛ ስም {0} {1}
apps/frappe/frappe/core/doctype/user/user.py +587,Already Registered,ቀድሞውኑ የተመዘገበ
apps/frappe/frappe/desk/doctype/todo/todo_list.js +22,Assigned By Me,እኔ በ የተመደበው
apps/frappe/frappe/templates/generators/web_form.html +608,Uploading files please wait for a few seconds.,በመስቀል ላይ ፋይሎች ጥቂት ሰኮንዶች እባክዎ ይጠብቁ.
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +6,Default Sending and Inbox,ነባሪ በመላክ እና ገቢ መልዕክት ሳጥን
apps/frappe/frappe/templates/emails/auto_reply.html +5,This is an automatically generated reply,ይህ በራስ ሰር የሚፈጠር ምላሽ ነው
apps/frappe/frappe/templates/includes/comments/comments.html +20,Login to comment,አስተያየት ለመስጠት ይግቡ
apps/frappe/frappe/model/base_document.py +213,Value for {0} cannot be a list,{0} ዝርዝር ሊሆን አይችልም እሴት
apps/frappe/frappe/www/profile.html +3,Profile,ባንድ በኩል የሆነ መልክ
DocType: DocType,DESC,DESC
apps/frappe/frappe/utils/nestedset.py +235,{0} {1} cannot be a leaf node as it has children,ልጆችን እንዳለው መጠን: {0} {1} አንድ ቅጠል መስቀለኛ መንገድ ሊሆን አይችልም
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +16,Delete this record to allow sending to this email address,በዚህ ኢሜይል አድራሻ መላክ ለመፍቀድ ይህን መዝገብ ይሰርዙ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +34,Select Document Types to set which User Permissions are used to limit access.,ይምረጡ የሰነድ አይነቶች መዳረሻ ለመገደብ የትኛዎቹ መተግበሪያዎች ጥቅም ላይ የተጠቃሚ ፍቃዶችን ማዘጋጀት.
DocType: Patch Log,List of patches executed,ጥገናዎች ዝርዝር ተገደለ
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html +39,Share this document with,ይህን ሰነድ ያጋሩ
apps/frappe/frappe/core/doctype/docshare/docshare.py +40,"You need to have ""Share"" permission",አንተ «አጋራ» ፍቃድ ሊኖርዎት ይገባል
DocType: Communication,Soft-Bounced,-ለስላሳ ካረፈ
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +7,Select Type,ምረጥ አይነት
apps/frappe/frappe/public/js/frappe/form/print.js +98,Start,መጀመሪያ
apps/frappe/frappe/config/setup.py +79,Log of error on automated events (scheduler).,ሰር ክስተቶች (ቀጠሮ) ላይ ስህተት ይግቡ.
apps/frappe/frappe/utils/file_manager.py +95,No file attached,የተያያዘው ምንም ፋይል
apps/frappe/frappe/core/page/data_import_tool/exporter.py +98,Leave blank for new records,አዲስ ሪኮርድ ባዶውን ይተውት
apps/frappe/frappe/public/js/frappe/ui/messages.js +213,Verify,አረጋግጥ
DocType: Email Account,Use TLS,ይጠቀሙ TLS
DocType: Website Slideshow,This goes above the slideshow.,ይህ የተንሸራታች በላይ ይሄዳል.
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +21,{0} already unsubscribed,{0} አስቀድሞ ከደንበኝነት
DocType: Communication,Bounced,ካረፈ
DocType: ToDo,Allocated To,ወደ መድቧል
apps/frappe/frappe/email/doctype/newsletter/newsletter.py +160,{0} has been successfully added to our Email Group.,{0} በተሳካ ሁኔታ የእኛን ኢሜይል ቡድን ታክሏል.
apps/frappe/frappe/public/js/frappe/form/control.js +1385,Advanced Search,የላቀ ፍለጋ
DocType: Event,Every Month,በየወሩ
DocType: Website Settings,Website Theme,የድር ጣቢያ ጭብጥ
DocType: User,Facebook Username,Facebook የተጠቃሚ ስም
apps/frappe/frappe/core/doctype/page/page.py +39,Only Administrator can edit,ብቻ አስተዳዳሪ ማርትዕ ይችላሉ
apps/frappe/frappe/public/js/frappe/ui/editor.html +67,Indent (Tab),ገብ (ታብ)
apps/frappe/frappe/auth.py +240,Login not allowed at this time,በዚህ ጊዜ አይፈቀድም ይግቡና
apps/frappe/frappe/config/setup.py +167,"Set default format, page size, print style etc.","ወዘተ አዘጋጅ ነባሪ ቅርጽ, መጠን, የህትመት ቅጥ"
apps/frappe/frappe/config/setup.py +259,Add custom forms.,ብጁ ቅጾች ያክሉ.
apps/frappe/frappe/config/setup.py +61,Report of all document shares,ሁሉ ሰነዱን ማጋራቶች ሪፖርት
DocType: User,Modules Access,ሞዱሎች መዳረሻ
apps/frappe/frappe/www/login.html +18,Email Address,የ ኢሜል አድራሻ
DocType: Email Alert Recipient,Email By Document Field,ሰነድ መስክ በ ኢሜይል
apps/frappe/frappe/email/doctype/email_alert/email_alert.js +74,No alerts for today,ዛሬ ምንም ማንቂያዎች
apps/frappe/frappe/desk/page/chat/chat_main.html +12,Ctrl + Enter to post,Ctrl ለመለጠፍ አስገባ +
apps/frappe/frappe/desk/page/applications/application_row.html +16,Install,ጫን
DocType: Translation,"If your data is in HTML, please copy paste the exact HTML code with the tags.","ውሂብዎን ኤች ውስጥ ከሆነ, መለያዎች ጋር ትክክለኛ HTML ኮድ ይለጥፉት ቅጂ ያድርጉ."
DocType: Country,Geo,የጂኦ
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +679,New Report name,አዲስ ሪፖርት ስም
apps/frappe/frappe/sessions.py +123,Redis cache server not running. Please contact Administrator / Tech support,Redis መሸጎጫ አገልጋይ እየሄደ አይደለም. አስተዳዳሪ / ቴክኒካል ድጋፍ ያነጋግሩ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py +71,Insert After cannot be set as {0},እንደ ሊዘጋጁ አይችሉም በኋላ ያስገቡ {0}
apps/frappe/frappe/public/js/frappe/form/save.js +14,Amending,በማሻሻሌ
DocType: Communication,Integrations can use this field to set email delivery status,ውህደቶች ኢሜይል መላክ ሁኔታ ለማዘጋጀት ይህን መስክ መጠቀም ይችላሉ
apps/frappe/frappe/public/js/frappe/form/link_selector.js +140,{0} added,{0} ታክሏል
DocType: DocField,Display Depends On,ማሳያ ላይ ይመረኮዛል
apps/frappe/frappe/public/js/frappe/views/communication.js +66,Send Me A Copy,እኔ አንድ ቅጂ ላክ
DocType: Workflow State,certificate,የምስክር ወረቀት
DocType: Print Format,Monospace,ሞኖስፔስ
apps/frappe/frappe/templates/includes/comments/comments.html +26,Leave a Comment,አስተያየት ውጣ
DocType: Web Page,Description for search engine optimization.,የፍለጋ ፕሮግራም ማመቻቸት የሚሆን መግለጫ.
DocType: User,User Defaults,የተጠቃሚ ነባሪዎችን
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +154,Import Successful!,ማስመጣት ተሳክቷል!
DocType: ToDo,High,ከፍ ያለ
DocType: Workflow State,minus-sign,ሲቀነስ-ምልክት
apps/frappe/frappe/model/document.py +1004,Document Queued,የሰነድ ወረፋ
DocType: Event,Event Type,የክስተት አይነት
apps/frappe/frappe/public/js/frappe/views/treeview.js +136,Add Child,የልጅ አክል
DocType: Portal Menu Item,Portal Menu Item,ፖርታል ምናሌ ንጥል
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +235,Use the field to filter records,መዛግብት ለማጣራት ወደ መስክ ይጠቀሙ
DocType: Website Script,Website Script,የድር ጣቢያ ስክሪፕት
DocType: Workflow,Defines workflow states and rules for a document.,አንድ ሰነድ የስራ ፍሰት ስቴቶች እና ደንቦች ይገልፃል.
DocType: System Settings,Session Expiry Mobile,ክፍለ ጊዜ የሚቃጠልበት ሞባይል
DocType: Workflow State,repeat,ደገመ
DocType: DocType,Search Fields,የፍለጋ መስኮች
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_field.html +32,Select Columns,ይምረጡ አምዶች
DocType: DocField,Small Text,ትንሽ ጽሑፍ
DocType: OAuth Client,Skip Authorization,ማረጋገጫ ዝለል
apps/frappe/frappe/utils/password_strength.py +96,Try to avoid repeated words and characters,በተደጋጋሚ ቃላት እና ቁምፊዎች ለማስወገድ ይሞክሩ
DocType: OAuth Bearer Token,Refresh Token,አድስ ማስመሰያ
apps/frappe/frappe/public/js/frappe/form/footer/attachments.js +83,Are you sure you want to delete the attachment?,ወደ አባሪ መሰረዝ ይፈልጋሉ እርግጠኛ ነዎት?
apps/frappe/frappe/limits.py +31,Your subscription expired on {0},የእርስዎ የደንበኝነት ምዝገባ ላይ ጊዜው አልፎበታል {0}
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +84,Please save the document before assignment,ምድብ በፊት ሰነዱን ያስቀምጡ
apps/frappe/frappe/public/js/legacy/form.js +72,Cannot open instance when its {0} is open,በውስጡ {0} ክፍት ነው ለምሳሌ መክፈት አይቻልም
apps/frappe/frappe/public/js/frappe/views/treeview.js +271,View List,ይመልከቱ ዝርዝር
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +139,Assign To,ወደ መድብ
DocType: DocField,Ignore XSS Filter,XSS ማጣሪያ ችላ
DocType: Error Snapshot,Error Snapshot,ስህተት ቅጽበተ
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +94,(Ctrl + G),(Ctrl + g)
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js +251,"Your download is being built, this may take a few moments...","የእርስዎ ውርድ እየተገነባ ነው, ይሄ ጥቂት ጊዜ ሊወስድ ይችላል ..."
apps/frappe/frappe/public/js/frappe/views/communication.js +74,Attach Document Print,የሰነድ አትም ያያይዙ
apps/frappe/frappe/public/js/frappe/views/calendar.js +88,Select or drag across time slots to create a new event.,ይምረጡ ወይም አንድ አዲስ ክስተት ለመፍጠር ጊዜ ቦታዎች ላይ ጎትት.
apps/frappe/frappe/public/js/frappe/views/test_runner.js +10,Test Runner,የሙከራ Runner
apps/frappe/frappe/config/website.py +18,User editable form on Website.,ድህረ ገጽ ላይ አባል ሊደረግበት ቅጽ.
DocType: ToDo,Sender,የላኪ
DocType: OAuth Provider Settings,OAuth Provider Settings,OAuth አቅራቢ ቅንብሮች
apps/frappe/frappe/public/js/frappe/ui/upload.html +4,Browse,ያስሱ
DocType: Event,Leave blank to repeat always,ሁልጊዜ መድገም ባዶውን ይተው
DocType: LDAP Settings,LDAP Settings,የኤልዲኤፒ ቅንብሮች
DocType: Note,Expire Notification On,ላይ ማሳወቂያ ጊዜው ያልፍበታል
apps/frappe/frappe/desk/page/applications/applications.py +88,Unknown app {0},ያልታወቀ መተግበሪያ {0}
DocType: OAuth Authorization Code,Valid,ሕጋዊ
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py +155,Queued for backup. It may take a few minutes to an hour.,ምትኬ ወረፋ. ይህም አንድ ሰዓት ጥቂት ደቂቃዎች ሊወስድ ይችላል.
DocType: User,Tile,ሰቅ
DocType: Customize Form,Enter Form Type,ቅጽ አይነት ያስገቡ
apps/frappe/frappe/public/js/frappe/ui/tree.js +122,Expand,ዘርጋ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +126,Setting Up,ማቋቋም
apps/frappe/frappe/model/meta.py +132,Modified By,በ የተቀየረበት
apps/frappe/frappe/public/js/frappe/ui/editor.html +48,Insert Link,አገናኝ ያስገቡ
DocType: Translation,Translation,ትርጉም
DocType: Communication,Rejected,ተቀባይነት አላገኘም
DocType: Customize Form,Use this fieldname to generate title,ርዕስ ለማመንጨት ይህን fieldname ይጠቀሙ
DocType: Email Queue,Recipient,ተቀባይ
DocType: Newsletter,Email Sent?,ኢሜይል የላከው ማን ነው?
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","የተለያዩ &quot;ስቴትስ&quot; ይህ ሰነድ &quot;ክፈት&quot; ልክ. ውስጥ ሊኖር ይችላል, &quot;ማረጋገጫ በመጠባበቅ ላይ&quot; ወዘተ"
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +192,Help,እርዳታ
apps/frappe/frappe/templates/pages/integrations/payment-success.html +3,Payment Success,የክፍያ ስኬት
apps/frappe/frappe/public/js/frappe/form/templates/grid_form.html +25,Ctrl + Up,Ctrl + እስከ
DocType: DocField,Description,መግለጫ
apps/frappe/frappe/config/desk.py +13,"Newsletters to contacts, leads.","እውቂያዎች ጋዜጣዎች, ይመራል."
apps/frappe/frappe/desk/page/applications/applications.js +77,Installed,ተጭኗል
apps/frappe/frappe/config/website.py +74,Settings for Contact Us Page.,ያግኙን ገጽ ቅንብሮች.
DocType: Communication,Assigned,የተመደበ
DocType: Help Category,Help Articles,የእገዛ ርዕሶች
DocType: DocType,DocType is a Table / Form in the application.,DocType መተግበሪያው ውስጥ የርዕስ ማውጫ / ቅጽ ነው.
DocType: User,Login Before,መግቢያ በፊት
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +225,Width of the input box,የግቤት ሳጥን ስፋት
DocType: OAuth Client,Default Redirect URI,ነባሪ ማዘዋወር URI
DocType: Workflow State,zoom-out,አጉላ-ውጭ
DocType: Contact Us Settings,Address Title,አድራሻ ርዕስ
apps/frappe/frappe/public/js/frappe/misc/utils.js +151,or,ወይም
apps/frappe/frappe/website/doctype/web_form/web_form.py +347,You are not allowed to update this Web Form Document,ይህንን የድር ቅጽ ሰነድ ለማዘመን አይፈቀዱም
apps/frappe/frappe/public/js/frappe/request.js +82,Not Permitted,አይፈቀድም
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +756,Drag to sort columns,አምዶች ለመደርደር ይጎትቱ
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html +3,Payment Cancelled,ክፍያ ተሰርዟል
apps/frappe/frappe/public/js/frappe/ui/editor.html +12,Number list,ቁጥር ዝርዝር
apps/frappe/frappe/core/doctype/user/user.py +255,Password Reset,የይለፍ ቃል ዳግም አስጀምር
apps/frappe/frappe/public/js/frappe/form/footer/timeline.html +16,New Email,አዲስ ኢሜይል
apps/frappe/frappe/public/js/frappe/upload.js +112,Private or Public?,የግል ወይም ይፋዊ?
DocType: Help Article,Beginner,ጀማሪ
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +427,Cannot edit standard fields,መደበኛ መስኮች ማርትዕ አይቻልም
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +30,Please enable pop-ups,ብቅ-ባዮችን ለማንቃት እባክዎ
DocType: Social Login Keys,Google Client Secret,የ Google የደንበኛ ሚስጥር
apps/frappe/frappe/templates/emails/password_reset.html +4,Please click on the following link to set your new password,አዲሱን የይለፍ ቃል ለማዘጋጀት በሚከተለው አገናኝ ላይ ጠቅ ያድርጉ
DocType: Workflow State,User,ተጠቃሚ
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js +38,Scheduled to send,ለመላክ የተያዘለት
apps/frappe/frappe/core/page/data_import_tool/importer.py +297,Did not find {0} for {0} ({1}),ማግኘት አልተቻለም ነበር {0} ለ {0} ({1})
apps/frappe/frappe/email/smtp.py +24,Invalid login or password,ልክ ያልሆነ አገባብ ወይም የይለፍ ቃል
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +146,No Report Loaded. Please use query-report/[Report Name] to run a report.,ምንም ሪፖርት ተጭኗል. / [ሪፖርት ስም] አንድ ሪፖርት ለማስኬድ መጠይቅ-ሪፖርት ይጠቀሙ.
apps/frappe/frappe/public/js/frappe/request.js +93,Please try again,እባክዎ ዳግም ይሞክሩ
apps/frappe/frappe/core/doctype/file/file_list.js +143,Paste,ለጥፍ
DocType: Workflow State,wrench,ጥምዝዝ
apps/frappe/frappe/config/desk.py +54,Activity log of all users.,ሁሉም ተጠቃሚዎች የእንቅስቃሴ መዝገብ.
DocType: Error Snapshot,Locals,የአካባቢው ሰዎች
apps/frappe/frappe/public/js/frappe/upload.js +83,Please attach a file or set a URL,አንድ ፋይል ማያያዝ ወይም ዩ አር ኤል ማዘጋጀት እባክዎ
DocType: User,Male,ተባዕት
DocType: Communication,Shared,የተጋራ
apps/frappe/frappe/public/js/frappe/ui/messages.js +62,Enter Value,እሴት ያስገቡ
apps/frappe/frappe/config/setup.py +140,Setup Email Alert based on various criteria.,የተለያዩ መስፈርቶች ላይ የተመሠረቱ ማዋቀር የኢሜይል ማስጠንቀቂያ.
DocType: Workflow Action,Workflow Action Master,የስራ ፍሰት እርምጃ መምህር
apps/frappe/frappe/public/js/frappe/form/workflow.js +32, by Role ,ሚና በ
DocType: Top Bar Item,Top Bar Item,ከፍተኛ አሞሌ ንጥል
DocType: Workflow State,film,ፊልም
apps/frappe/frappe/core/doctype/user/user.js +42,Refreshing...,በማደስ ላይ ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +110,text in document type,ሰነድ ዓይነት ውስጥ ጽሑፍ
apps/frappe/frappe/www/login.html +81,Sign up,ተመዝገቢ
apps/frappe/frappe/patches/v6_19/comment_feed_communication.py +131,Assignment,የምደባ
apps/frappe/frappe/core/doctype/report/report.js +37,Disable Report,አሰናክል ሪፖርት
DocType: Custom Field,Custom Field,ብጁ መስክ
DocType: System Settings,Run scheduled jobs only if checked,መርጠነው ከሆነ ብቻ ነው መርሐግብር ስራዎችን አሂድ
DocType: Communication,User Tags,የተጠቃሚ መለያዎች
apps/frappe/frappe/desk/page/activity/activity_row.html +17,Commented on {0}: {1},ላይ አስተያየት {0}: {1}
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +264,Show a description below the field,መስክ በታች መግለጫ አሳይ
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +16,Column Name,የአምድ ስም
